,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
140,135,Rutgers,B10,15-18,+2.23,101.5,99.3,66.2,+.006,107.5,100.8,1353.0
141,136,Elon,CAA,18-14,+2.19,104.4,102.2,67.8,-.021,105.4,106.2,1189.0
142,137,Troy,SB,22-15,+2.04,109.7,107.6,68.1,-.023,102.4,105.3,1407.0
143,138,Northern Kentucky,Horz,24-11,+1.91,106.8,104.9,68.0,+.073,102.9,106.3,1297.0
144,139,UC Irvine,BW,21-15,+1.86,101.8,100.0,66.5,-.011,102.4,105.7,1414.0
145,140,La Salle,A10,15-15,+1.80,110.6,108.7,68.7,+.028,105.0,102.8,1247.0
146,141,Kent St.,MAC,22-14,+1.68,104.9,103.3,68.3,+.024,104.4,106.3,1245.0
147,142,Wofford,SC,16-17,+1.54,109.9,108.4,66.7,-.067,105.6,104.7,1459.0
148,143,South Dakota,Sum,22-12,+1.48,104.2,102.7,70.7,+.066,105.4,108.1,1377.0
149,144,Tulsa,Amer,15-17,+1.44,104.3,102.9,68.2,+.055,105.8,101.2,1409.0
150,145,Mercer,SC,15-17,+1.37,109.6,108.2,61.7,-.064,105.4,105.3,1273.0
152,147,Utah Valley,WAC,17-17,+1.25,101.0,99.7,73.0,-.085,102.6,103.8,1430.0
153,148,Eastern Michigan,MAC,16-17,+1.20,106.1,104.9,68.1,-.078,106.6,106.0,1185.0
154,149,Marshall,CUSA,20-15,+1.13,110.8,109.7,77.6,+.027,103.3,104.7,1267.0
155,150,Southern Illinois,MVC,17-16,+1.09,104.8,103.7,65.4,+.047,104.2,103.0,1356.0
156,151,Yale,Ivy,18-11,+1.01,106.2,105.2,68.2,+.055,103.6,105.7,1463.0
157,152,Grand Canyon,WAC,22-9,+0.97,101.6,100.6,68.9,+.078,100.3,106.2,1213.0
158,153,Fort Wayne,Sum,20-13,+0.84,108.8,108.0,71.6,-.025,105.4,108.7,1236.0
159,154,Evansville,MVC,16-17,+0.83,104.1,103.2,66.8,-.024,104.7,103.6,1191.0
160,155,Rice,CUSA,23-12,+0.73,107.8,107.1,72.7,-.028,101.2,106.7,1349.0
161,156,Missouri,SEC,8-24,+0.64,101.5,100.9,68.0,-.160,108.1,101.3,1281.0
162,157,Jacksonville St.,OVC,20-15,+0.63,105.8,105.2,63.6,+.028,104.2,105.9,1240.0
163,158,Massachusetts,A10,15-18,+0.63,100.6,100.0,71.9,-.042,104.9,104.1,1269.0
164,159,Northeastern,CAA,15-16,+0.63,107.0,106.4,66.1,-.014,105.4,104.5,1318.0
165,160,Tennessee St.,OVC,17-13,+0.59,100.3,99.7,67.0,-.016,104.6,106.9,1398.0
168,161,North Carolina Central,MEAC,25-9,+0.36,102.2,101.9,66.7,-.055,97.7,110.1,1300.0
169,162,Western Michigan,MAC,16-16,+0.36,107.1,106.8,67.9,-.016,105.4,106.0,1444.0
170,163,Washington,P12,9-22,+0.34,107.7,107.4,71.1,-.103,109.5,102.6,1449.0
171,164,Wright St.,Horz,20-12,+0.34,106.5,106.2,69.0,+.056,103.0,105.3,1460.0
172,165,Lipscomb,ASun,20-13,+0.30,107.3,107.0,74.2,-.017,103.2,107.8,1252.0
173,166,Samford,SC,20-16,+0.26,107.8,107.5,68.6,-.036,103.9,106.4,1359.0
174,167,North Dakota St.,Sum,19-11,+0.19,104.6,104.4,66.7,+.081,105.5,107.5,1295.0
175,168,North Dakota,BSky,22-10,+0.04,103.6,103.5,71.5,+.048,103.0,108.6,1315.0
176,169,Northern Iowa,MVC,14-16,+0.01,97.6,97.6,63.5,+.054,107.2,102.7,1320.0
177,170,Siena,MAAC,17-17,-0.16,106.2,106.3,68.7,-.009,104.6,105.7,1373.0
178,171,Penn,Ivy,13-15,-0.20,102.6,102.8,66.7,-.054,103.5,105.2,1335.0
179,172,LSU,SEC,10-21,-0.25,109.7,109.9,71.9,+.008,108.7,99.5,1261.0
180,173,Boston College,ACC,9-23,-0.27,103.9,104.2,71.1,-.032,110.4,102.2,1130.0
181,174,Texas St.,SB,22-14,-0.36,101.3,101.7,62.3,+.016,102.3,106.6,1402.0
182,175,Loyola Marymount,WCC,15-15,-0.40,103.0,103.4,67.2,+.025,104.8,104.9,1258.0
183,176,Nebraska Omaha,Sum,18-14,-0.40,108.6,109.0,73.8,+.086,106.2,106.8,1303.0
184,177,Texas A&M Corpus Chris,Slnd,24-12,-0.49,102.8,103.3,68.8,+.062,101.8,107.8,1394.0
185,178,New Orleans,Slnd,20-12,-0.52,101.3,101.8,66.2,+.046,102.3,107.6,1309.0
186,179,Weber St.,BSky,20-14,-0.54,108.5,109.0,67.0,-.030,103.2,107.9,1451.0
187,180,Ball St.,MAC,21-13,-0.62,104.7,105.3,71.1,+.041,103.2,107.1,1123.0
188,181,Gardner Webb,BSth,19-14,-0.76,102.7,103.5,70.8,-.041,101.5,107.1,1205.0
189,182,New Hampshire,AE,20-12,-0.80,102.3,103.2,65.4,+.063,102.6,107.1,1306.0
190,183,DePaul,BE,9-23,-1.05,103.5,104.5,67.7,-.069,108.8,101.8,1177.0
